Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,184.7242,185.3406,1,1,0.6051,,18,4,184,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,185.3409,185.8124,1,1,0.4712,,18,5,185,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,185.8127,186.4409,3,1,0.6174,,18,6,186,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,186.4413,186.8741,2,1,0.421,,18,7,187,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,186.8744,187.324,4,1,0.4426,,18,8,188,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,187.3243,187.724,1,1,0.3876,,18,9,189,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,187.7242,188.1073,2,1,0.3725,,19,0,190,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,188.1076,188.3907,3,1,0.2811,,19,1,191,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,188.391,188.7962,2,1,0.4047,,19,2,192,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,188.7966,189.3239,3,1,0.5238,,19,3,193,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,189.3243,189.7239,1,1,0.3939,,19,4,194,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,189.7243,190.0573,1,1,0.3313,,19,5,195,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,190.0576,190.4574,2,0,0.3958,,19,6,196,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,190.4577,191.024,2,1,0.5597,,19,7,197,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,191.0243,191.7408,4,1,0.7082,,19,8,198,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,191.7411,192.141,1,1,0.3995,,19,9,199,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,192.1564,192.7573,1,1,0.594,,,,,,,10,I,,1,0,0,0,9,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,192.7578,193.3408,1,1,0.5808,,,,,,,5,I,,1,0,1,1,4,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,193.341,194.0075,4,1,0.6551,,,,,,,9,L,,4,0,2,2,8,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,194.0078,194.6742,3,1,0.6555,,,,,,,4,R,,3,0,3,3,3,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,194.6745,195.1743,2,1,0.4884,,,,,,,1,M,,2,0,4,4,0,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,195.1746,195.7408,2,1,0.5549,,,,,,,8,M,,2,0,5,5,7,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,195.7412,196.3242,3,1,0.5734,,,,,,,7,R,,3,0,6,6,6,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,196.3245,197.0076,3,1,0.6719,,,,,,,2,R,,3,0,7,7,1,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,197.008,197.6077,1,1,0.5883,,,,,,,6,I,,1,0,8,8,5,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,197.608,198.1075,2,1,0.4897,,,,,,,3,M,,2,0,9,9,2,1,,
