Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,156.9887,157.2721,3,1,0.2709,,16,3,163,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,157.2725,157.622,1,1,0.3466,,16,4,164,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,157.6223,158.021,1,1,0.3856,,16,5,165,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,158.0214,158.5221,3,1,0.4877,,16,6,166,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,158.5225,158.9055,2,1,0.3705,,16,7,167,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,158.9059,159.3722,4,1,0.4523,,16,8,168,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,159.3725,159.8046,1,1,0.4199,,16,9,169,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,159.805,160.2716,2,1,0.4553,,17,0,170,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,160.2721,160.5555,3,1,0.2701,,17,1,171,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,160.5558,160.8721,2,1,0.3033,,17,2,172,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,160.8724,161.1389,3,1,0.2548,,17,3,173,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,161.1392,161.4222,1,1,0.2697,,17,4,174,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,161.4226,162.1552,1,1,0.7198,,17,5,175,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,162.1555,162.6055,3,1,0.4405,,17,6,176,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,162.6059,162.8556,2,1,0.2382,,17,7,177,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,162.8559,163.0389,1,0,0.17,,17,8,178,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,163.0393,164.0221,1,1,0.9744,,17,9,179,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,164.0226,164.805,2,1,0.7692,,18,0,180,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,164.8054,165.139,3,1,0.3285,,18,1,181,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,165.1394,165.8222,2,1,0.6739,,18,2,182,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,165.8226,166.0382,3,1,0.2151,,18,3,183,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,166.0386,166.4223,1,1,0.3706,,18,4,184,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,166.4227,166.9881,1,1,0.556,,18,5,185,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,166.9885,167.5056,3,1,0.516,,18,6,186,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,167.506,167.6891,2,1,0.1708,,18,7,187,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,167.6895,168.1389,4,1,0.4488,,18,8,188,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,168.1392,168.6057,1,1,0.4537,,18,9,189,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,168.606,169.0887,2,1,0.4718,,19,0,190,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,169.0889,169.3547,3,1,0.2549,,19,1,191,1,1,2,R,,3,,,,,,,
