Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,130.2781,130.9509,4,1,0.6716,,7,8,78,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,130.9516,131.4764,1,1,0.5242,,7,9,79,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,131.4769,132.0167,2,1,0.5386,,8,0,80,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,132.0177,132.5707,3,1,0.5514,,8,1,81,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,132.572,133.1993,2,1,0.6257,,8,2,82,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,133.2004,133.6667,3,1,0.4641,,8,3,83,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,133.6679,134.2244,1,1,0.5513,,8,4,84,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,134.2253,134.7742,1,1,0.5481,,8,5,85,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,134.7747,135.3505,3,1,0.5742,,8,6,86,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,135.3514,135.8867,2,1,0.5344,,8,7,87,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,135.8872,136.4812,4,1,0.5928,,8,8,88,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,136.4823,136.9986,1,1,0.5148,,8,9,89,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,136.9998,137.4794,2,1,0.4786,,9,0,90,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,137.4802,138.0376,3,1,0.556,,9,1,91,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,138.0385,138.4854,2,1,0.4455,,9,2,92,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,138.4868,138.9848,3,1,0.4966,,9,3,93,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,138.9859,139.4455,1,1,0.4578,,9,4,94,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,139.4461,139.999,1,1,0.5523,,9,5,95,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,139.9994,140.5766,4,0,0.5766,,9,6,96,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,140.577,141.389,2,1,0.8115,,9,7,97,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,141.3894,142.11,4,1,0.7189,,9,8,98,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,142.1108,142.6554,1,1,0.5438,,9,9,99,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,142.6558,143.2604,2,1,0.6027,,10,0,100,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,143.2617,143.7691,3,1,0.5063,,10,1,101,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,143.7695,144.339,2,1,0.5687,,10,2,102,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,144.3395,144.8236,3,1,0.4828,,10,3,103,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,144.8245,145.3612,1,1,0.5359,,10,4,104,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,145.3624,145.9532,1,1,0.5902,,10,5,105,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,145.9538,146.5507,3,1,0.5959,,10,6,106,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,146.5514,147.0688,2,1,0.516,,10,7,107,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,147.07,147.6462,4,1,0.574,,10,8,108,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,147.6475,148.1947,1,1,0.5463,,10,9,109,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,148.1951,148.7415,2,1,0.5458,,11,0,110,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,148.742,149.2396,3,1,0.4961,,11,1,111,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,149.2409,149.7858,2,1,0.5433,,11,2,112,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,149.7867,150.4141,3,1,0.6255,,11,3,113,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,150.4154,150.9725,1,1,0.5551,,11,4,114,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,150.9737,151.5384,1,1,0.5629,,11,5,115,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,151.5398,152.0951,3,1,0.5543,,11,6,116,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,152.0955,152.6097,2,1,0.5135,,11,7,117,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,152.6102,153.1329,4,1,0.5208,,11,8,118,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,153.1343,153.6373,1,1,0.5022,,11,9,119,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,153.6377,154.2033,2,1,0.5646,,12,0,120,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,154.2041,154.7947,3,1,0.5891,,12,1,121,1,1,2,R,,3,,,,,,,
